fanfiction,series,reviews,favs,words,MainItemLink,MainItemText,ThisInstance,downloaded,arc_computed,lang
/s/9720211/1/The-Merging,Harry-Potter,5086,11740,420992,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/9720211/1/The-Merging,1,1,en
/s/11321032/1/The-Games-They-Play,Harry-Potter,4967,7022,242874,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11321032/1/The-Games-They-Play,1,1,en
/s/11956922/1/Acceptance,Harry-Potter,1287,3679,184600,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11956922/1/Acceptance,1,1,en
/s/10622306/1/The-Day-The-Dursleys-Came-To-Hogwarts,Harry-Potter,1247,2461,203488,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/10622306/1/The-Day-The-Dursleys-Came-To-Hogwarts,1,1,en
/s/13405869/1/Hermione-Granger-and-the-Paradigm-Shift,Harry-Potter,1227,3150,83780,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13405869/1/Hermione-Granger-and-the-Paradigm-Shift,1,1,en
/s/13677220/1/Harry-Potter-and-the-Angry-Grim-Reaper,Harry-Potter,1124,2098,108055,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13677220/1/Harry-Potter-and-the-Angry-Grim-Reaper,1,1,en
/s/1453812/1/A-Twisted-Sense-of-Fate,Harry-Potter,1121,226,104512,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/1453812/1/A-Twisted-Sense-of-Fate,1,0,en
/s/11863465/1/Lord-of-the-Wind,Harry-Potter,1116,1897,238358,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11863465/1/Lord-of-the-Wind,1,1,en
/s/13160266/1/Basilisk-Eyes,Harry-Potter,917,927,495511,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13160266/1/Basilisk-Eyes,1,1,en
/s/13713964/1/Harry-Potter-Unspeakable,Harry-Potter,910,1248,147966,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13713964/1/Harry-Potter-Unspeakable,1,1,en
/s/13467415/1/Awakening,Harry-Potter,844,2837,58875,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13467415/1/Awakening,1,1,en
/s/13566959/1/If-not-for-Umbridge,Harry-Potter,788,2269,150270,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13566959/1/If-not-for-Umbridge,1,1,en
/s/13575326/1/It-s-Not-Just-A-Stick-A-Wand-Crafter-s-Story,Harry-Potter,754,1417,103577,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13575326/1/It-s-Not-Just-A-Stick-A-Wand-Crafter-s-Story,1,1,en
/s/13478367/1/Harry-Potter-and-the-Inquisitor-of-Hogwarts,Harry-Potter,751,986,162973,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13478367/1/Harry-Potter-and-the-Inquisitor-of-Hogwarts,1,1,en
/s/13667919/1/Future-Echoes,Harry-Potter,746,674,33240,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13667919/1/Future-Echoes,1,1,en
/s/13640390/1/Magical-Creatures-Will-Get-Me-Killed-Again,Harry-Potter,677,1414,361310,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13640390/1/Magical-Creatures-Will-Get-Me-Killed-Again,1,1,en
/s/13561400/1/Chamber-Girl,Harry-Potter,677,393,238713,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13561400/1/Chamber-Girl,1,1,en
/s/13715486/1/A-Pinch-of-Salt-A-Dash-of-Magic,Harry-Potter,676,965,144958,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13715486/1/A-Pinch-of-Salt-A-Dash-of-Magic,1,1,en
/s/13671901/1/A-Desperate-Vow,Harry-Potter,652,255,120986,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13671901/1/A-Desperate-Vow,1,1,en
/s/11614457/1/His-Last-Wish,Harry-Potter,651,673,128907,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11614457/1/His-Last-Wish,1,1,en
/s/13603112/1/Brontide,Harry-Potter,643,309,231604,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13603112/1/Brontide,1,1,en
/s/13577616/1/Live-Forever,Harry-Potter,622,2082,39211,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13577616/1/Live-Forever,1,1,en
/s/13563244/1/The-Choices-We-Made,Harry-Potter,617,370,580763,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13563244/1/The-Choices-We-Made,1,1,en
/s/13262590/1/Playing-With-Fire,Harry-Potter,591,1340,103888,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13262590/1/Playing-With-Fire,1,1,en
/s/5317822/1/Through-the-Keyhole,Harry-Potter,573,171,48543,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/5317822/1/Through-the-Keyhole,1,1,en
/s/13530429/1/Harry-Black-Book-3-The-SPIRE,Harry-Potter,570,1254,191926,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13530429/1/Harry-Black-Book-3-The-SPIRE,1,1,en
/s/13312738/1/The-Granger-Principle,Harry-Potter,569,230,541220,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13312738/1/The-Granger-Principle,1,1,en
/s/12531616/1/To-Be-Human,Harry-Potter,529,374,471508,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12531616/1/To-Be-Human,1,1,en
/s/11774986/1/Rise-of-the-Dark-Lady-Hermione-adopted,Harry-Potter,500,1052,49636,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11774986/1/Rise-of-the-Dark-Lady-Hermione-adopted,1,1,en
/s/12877029/1/Raising-Snape-Mischief-Managed,Harry-Potter,485,256,63441,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12877029/1/Raising-Snape-Mischief-Managed,1,1,en
/s/5877406/1/A-Brief-History-of-Scorpius-Malfoy,Harry-Potter,476,488,70436,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/5877406/1/A-Brief-History-of-Scorpius-Malfoy,1,1,en
/s/13341726/1/Living-in-Secret,Harry-Potter,460,693,242198,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13341726/1/Living-in-Secret,1,1,en
/s/13638849/1/Contagion,Harry-Potter,448,132,194155,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13638849/1/Contagion,1,1,en
/s/11981275/1/Mastermind,Harry-Potter,358,289,31332,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11981275/1/Mastermind,1,1,en
/s/13614583/1/The-Stand,Harry-Potter,352,501,94760,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13614583/1/The-Stand,1,1,en
/s/11831350/1/Right-in-Front-of-Me-Book-1,Harry-Potter,341,814,129037,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11831350/1/Right-in-Front-of-Me-Book-1,1,1,en
/s/13283930/1/The-Rogues,Harry-Potter,338,379,177871,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13283930/1/The-Rogues,1,1,en
/s/12388994/1/Sev-book-1-Severus-Prince-and-the-Marauders,Harry-Potter,323,319,67224,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12388994/1/Sev-book-1-Severus-Prince-and-the-Marauders,1,1,en
/s/8016893/1/I-Solemnly-Swear-Nothing-Good-Can-Come-From-This,Harry-Potter,320,267,27279,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/8016893/1/I-Solemnly-Swear-Nothing-Good-Can-Come-From-This,1,1,en
/s/4414091/1/To-Find-You-Again,Harry-Potter,316,256,45095,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/4414091/1/To-Find-You-Again,1,1,en
/s/12146422/1/Second-Time-Around,Harry-Potter,306,1114,14205,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12146422/1/Second-Time-Around,1,1,en
/s/12124268/1/How-is-This-my-Life,Harry-Potter,293,1065,324655,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12124268/1/How-is-This-my-Life,1,1,en
/s/10216145/1/Giving-up,Harry-Potter,275,1042,32645,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/10216145/1/Giving-up,1,1,en
/s/13150337/1/Just-Like-You,Harry-Potter,270,207,177911,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13150337/1/Just-Like-You,1,1,en
/s/12703678/1/We-Can-Be-Heroes,Harry-Potter,258,161,328201,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12703678/1/We-Can-Be-Heroes,1,1,en
/s/13677631/1/Emancipated-Minor-Harry-s-Independence,Harry-Potter,254,236,145207,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13677631/1/Emancipated-Minor-Harry-s-Independence,1,1,en
/s/12686783/1/All-in-the-Family,Harry-Potter,253,161,221983,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12686783/1/All-in-the-Family,1,1,en
/s/13375745/1/In-My-Dreams,Harry-Potter,248,506,259571,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13375745/1/In-My-Dreams,1,1,en
/s/13490052/1/Hindsight,Harry-Potter,245,275,175283,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13490052/1/Hindsight,1,1,en
/s/7389572/1/Expertise-in-Pyrotechnics,Harry-Potter,213,457,87378,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/7389572/1/Expertise-in-Pyrotechnics,1,1,en
/s/11716908/1/Ancient-School-of-Merlin,Harry-Potter,209,359,27243,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11716908/1/Ancient-School-of-Merlin,1,1,en
/s/13648456/1/The-Once-and-Future-Prince,Harry-Potter,209,108,54380,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13648456/1/The-Once-and-Future-Prince,1,1,en
/s/12087691/1/Sophistry-and-Dialectic,Harry-Potter,202,1116,22744,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12087691/1/Sophistry-and-Dialectic,1,1,en
/s/12137113/1/Revealing-Perspectives,Harry-Potter,202,669,36386,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12137113/1/Revealing-Perspectives,1,1,en
/s/13666381/1/A-Stack-of-Toast,Harry-Potter,202,274,67226,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13666381/1/A-Stack-of-Toast,1,1,en
/s/13445023/1/Rita-s-Comeuppance,Harry-Potter,197,101,37256,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13445023/1/Rita-s-Comeuppance,1,1,en
/s/11743651/1/How-the-Other-Half-Lives,Harry-Potter,193,225,87620,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11743651/1/How-the-Other-Half-Lives,1,1,en
/s/11993578/1/The-Truth-Shall-Set-You-Free,Harry-Potter,190,461,38795,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11993578/1/The-Truth-Shall-Set-You-Free,1,1,en
/s/13695896/1/What-if-Bella-met-Arthur-on-the-Hogwarts-Express,Harry-Potter,184,136,26078,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13695896/1/What-if-Bella-met-Arthur-on-the-Hogwarts-Express,1,1,en
/s/12641171/1/Guardians,Harry-Potter,184,103,277048,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12641171/1/Guardians,1,1,en
/s/13500230/1/Baby-s-Breath-Part-3-A-flower-that-survived-the-war,Harry-Potter,178,239,113417,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13500230/1/Baby-s-Breath-Part-3-A-flower-that-survived-the-war,1,1,en
/s/13371141/1/All-Was-Well,Harry-Potter,176,105,62048,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13371141/1/All-Was-Well,1,1,en
/s/13610174/1/Between-Brothers,Harry-Potter,171,118,172405,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13610174/1/Between-Brothers,1,1,en
/s/13131947/1/Boy-Snape,Harry-Potter,167,180,43655,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13131947/1/Boy-Snape,1,1,en
/s/13591558/1/Harry-and-Merope-to-the-Rescue,Harry-Potter,165,480,96843,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13591558/1/Harry-and-Merope-to-the-Rescue,1,1,en
/s/13608177/1/Exceeds-Expectations,Harry-Potter,165,164,48786,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13608177/1/Exceeds-Expectations,1,1,en
/s/13421340/1/Quite-the-Catch,Harry-Potter,162,159,48735,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13421340/1/Quite-the-Catch,1,1,en
/s/13616583/1/Harry-Potter-and-the-Primogenitor-Plan,Harry-Potter,160,330,71575,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13616583/1/Harry-Potter-and-the-Primogenitor-Plan,1,1,en
/s/11717773/1/All-s-Fair-in-Love-and-War,Harry-Potter,160,261,16793,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11717773/1/All-s-Fair-in-Love-and-War,1,1,en
/s/13661373/1/Sing-a-Requiem,Harry-Potter,159,269,74761,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13661373/1/Sing-a-Requiem,1,1,en
/s/8528098/1/Rainbow,Harry-Potter,148,159,44208,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/8528098/1/Rainbow,1,1,en
/s/13672523/1/The-Slytherin-Prince,Harry-Potter,141,234,80924,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13672523/1/The-Slytherin-Prince,1,1,en
/s/11874719/1/JNCOFT-1-Just-Not-Cut-Out-for-Torture,Harry-Potter,133,236,61539,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11874719/1/JNCOFT-1-Just-Not-Cut-Out-for-Torture,1,1,en
/s/12085137/1/Seven-Normal-years-of-Harry-the-Hufflepuff,Harry-Potter,130,587,69748,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12085137/1/Seven-Normal-years-of-Harry-the-Hufflepuff,1,1,en
/s/11820536/1/Out-For-Blood-Year-One,Harry-Potter,130,475,34110,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11820536/1/Out-For-Blood-Year-One,1,1,en
/s/13556859/1/Eeman,Harry-Potter,124,266,95345,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13556859/1/Eeman,1,1,en
/s/11732653/1/Clueless,Harry-Potter,123,147,26043,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11732653/1/Clueless,1,1,en
/s/12081909/1/Quietly,Harry-Potter,122,232,110934,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/12081909/1/Quietly,1,1,en
/s/11986362/1/I-ll-Stay,Harry-Potter,118,421,26611,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11986362/1/I-ll-Stay,1,1,en
/s/13421895/1/Summer-Departure,Harry-Potter,118,298,39065,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13421895/1/Summer-Departure,1,1,en
/s/13373488/1/The-Muggleborn-of-Slytherin,Harry-Potter,118,154,27485,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13373488/1/The-Muggleborn-of-Slytherin,1,1,en
/s/11815381/1/Avoiding-the-Marriage-Law,Harry-Potter,117,176,36720,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/11815381/1/Avoiding-the-Marriage-Law,1,1,en
/s/13610506/1/Eternalism,Harry-Potter,110,125,136374,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13610506/1/Eternalism,1,1,en
/s/13707263/1/Edelweiss,Harry-Potter,102,1051,19254,https://www.fanfiction.net/book/Harry-Potter/,Harry-Potter,/s/13707263/1/Edelweiss,1,1,en
/s/8605475/1/The-Lady-Of-The-Lake,Hunger-Games,1543,1904,211869,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8605475/1/The-Lady-Of-The-Lake,1,1,en
/s/7984910/1/The-Little-Mockingjay,Hunger-Games,934,378,44208,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/7984910/1/The-Little-Mockingjay,1,1,en
/s/7904082/1/Fire-Is-Catching,Hunger-Games,745,811,30843,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/7904082/1/Fire-Is-Catching,1,1,en
/s/8297635/1/The-Fighter,Hunger-Games,674,605,112110,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8297635/1/The-Fighter,1,1,en
/s/8661830/1/Spectator,Hunger-Games,547,393,199194,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8661830/1/Spectator,1,1,en
/s/10208218/1/Unexpected,Hunger-Games,427,112,475266,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10208218/1/Unexpected,1,1,en
/s/8451263/1/Stay-With-Me,Hunger-Games,422,129,110259,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8451263/1/Stay-With-Me,1,1,en
/s/11366538/1/The-Dandelion-in-Spring,Hunger-Games,420,142,91111,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11366538/1/The-Dandelion-in-Spring,1,1,en
/s/10947118/1/A-Softer-Place-to-Land,Hunger-Games,377,216,92075,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10947118/1/A-Softer-Place-to-Land,1,1,en
/s/7762328/1/Like-Father-like-Daughter,Hunger-Games,353,107,30060,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/7762328/1/Like-Father-like-Daughter,1,1,en
/s/11168890/1/Boundless-As-The-Plains,Hunger-Games,324,149,68098,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11168890/1/Boundless-As-The-Plains,1,1,en
/s/8276941/1/Into-the-Woods,Hunger-Games,314,135,86662,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8276941/1/Into-the-Woods,1,1,en
/s/10137178/1/Littlest-Victor,Hunger-Games,311,144,52954,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10137178/1/Littlest-Victor,1,1,en
/s/10301787/1/Renaissance,Hunger-Games,310,202,262547,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10301787/1/Renaissance,1,1,en
/s/6400809/1/Resistance,Hunger-Games,285,154,32179,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/6400809/1/Resistance,1,1,en
/s/6717381/1/Effie-Haymitch-Always-My-Sweetheart,Hunger-Games,274,118,85424,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/6717381/1/Effie-Haymitch-Always-My-Sweetheart,1,1,en
/s/10602244/1/The-Last-Tribute,Hunger-Games,271,354,120836,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10602244/1/The-Last-Tribute,1,1,en
/s/10898355/1/It-Takes-A-District,Hunger-Games,234,252,55678,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10898355/1/It-Takes-A-District,1,1,en
/s/8653254/1/The-Deep-Blue,Hunger-Games,224,113,180011,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8653254/1/The-Deep-Blue,1,1,en
/s/9192158/1/Vox-Libertas,Hunger-Games,211,123,185200,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/9192158/1/Vox-Libertas,1,1,en
/s/9596607/1/Half-Breed,Hunger-Games,210,110,26328,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/9596607/1/Half-Breed,1,1,en
/s/11044292/1/The-Pearl,Hunger-Games,203,143,76631,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11044292/1/The-Pearl,1,1,en
/s/8031000/1/Prodded-to-Drown,Hunger-Games,196,174,90393,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8031000/1/Prodded-to-Drown,1,1,en
/s/11393558/1/A-Hot-Mess,Hunger-Games,193,109,33835,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11393558/1/A-Hot-Mess,1,1,en
/s/11191394/1/Kindred,Hunger-Games,189,205,63286,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11191394/1/Kindred,1,1,en
/s/10813593/1/Significant-Other,Hunger-Games,173,189,30241,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10813593/1/Significant-Other,1,1,en
/s/12380688/1/Reignition,Hunger-Games,167,272,201181,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/12380688/1/Reignition,1,1,en
/s/10568266/1/Mockingjay-Katniss-Hijacking,Hunger-Games,154,180,91410,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10568266/1/Mockingjay-Katniss-Hijacking,1,1,en
/s/9111656/1/Invisible-To-the-Touch,Hunger-Games,153,104,30413,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/9111656/1/Invisible-To-the-Touch,1,1,en
/s/9587381/1/A-Far-Worse-Game-To-Play,Hunger-Games,150,125,143026,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/9587381/1/A-Far-Worse-Game-To-Play,1,1,en
/s/11153840/1/Fidelity,Hunger-Games,146,156,37207,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11153840/1/Fidelity,1,1,en
/s/8862456/1/The-Golden-Mean,Hunger-Games,146,138,146139,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/8862456/1/The-Golden-Mean,1,1,en
/s/11190550/1/The-Dating-Game,Hunger-Games,142,153,67441,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11190550/1/The-Dating-Game,1,1,en
/s/11667859/1/Running-Out-Of-Time,Hunger-Games,142,111,24043,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11667859/1/Running-Out-Of-Time,1,1,en
/s/10874783/1/The-Boy-With-the-Bread,Hunger-Games,140,163,75615,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10874783/1/The-Boy-With-the-Bread,1,1,en
/s/7748043/1/Panem-Academy,Hunger-Games,132,115,18546,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/7748043/1/Panem-Academy,1,1,en
/s/11284758/1/Your-Hand-in-Mine,Hunger-Games,130,209,29571,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11284758/1/Your-Hand-in-Mine,1,1,en
/s/10690823/1/All-That-The-Light-Touches,Hunger-Games,127,138,108813,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10690823/1/All-That-The-Light-Touches,1,1,en
/s/11377428/1/A-Redo-In-Time,Hunger-Games,123,362,60905,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11377428/1/A-Redo-In-Time,1,1,en
/s/11115221/1/A-Million-Ways-to-be-Happy,Hunger-Games,122,129,120839,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/11115221/1/A-Million-Ways-to-be-Happy,1,1,en
/s/10174862/1/Whatever-Happens-Here,Hunger-Games,116,195,125962,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10174862/1/Whatever-Happens-Here,1,1,en
/s/10409069/1/The-True-Story,Hunger-Games,110,103,70758,https://www.fanfiction.net/book/Hunger-Games/,Hunger-Games,/s/10409069/1/The-True-Story,1,1,en
